LAUNCH_DATE,LAUNCH_SITE,NORAD_CAT_ID,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS,COUNT
1979-05-04,AFETR,11353,1461.29,11.12,36357.0,36200.0,5.7851,1
1979-05-13,TYMSC,11356,91.65,51.63,363.0,348.0,0.0,1
1979-05-15,PLMSC,11358,89.27,72.86,314.0,163.0,0.0,1
1979-05-17,PLMSC,11360,88.56,81.34,211.0,196.0,0.0,1
1979-05-22,TYMSC,22725,88.66,51.58,223.0,193.0,0.0,2
1979-05-25,PLMSC,11368,88.93,81.34,240.0,203.0,0.0,1
1979-05-28,AFWTR,11372,88.64,96.41,289.0,125.0,0.0,1
1979-05-31,PLMSC,22754,196.62,145.77,1417.0,1280.0,2.9947,2
1979-06-02,WLPIS,11382,87.54,55.0,158.0,147.0,3.5855,1
1979-06-05,PLMSC,11384,92.55,62.93,702.0,97.0,22.6728,1
1979-06-06,AFWTR,11389,100.84,98.42,808.0,789.0,0.0,1
1979-06-06,TYMSC,11387,92.49,51.62,406.0,387.0,0.0,1
1979-06-07,KYMSC,11392,87.35,50.63,146.0,140.0,3.6228,1
1979-06-08,PLMSC,11394,88.84,81.34,224.0,210.0,0.0,1
1979-06-10,AFETR,11397,1458.3,10.78,36245.0,36195.0,0.0,1
1979-06-12,PLMSC,11399,88.76,81.36,220.0,206.0,0.0,1
1979-06-15,PLMSC,11404,89.92,72.88,376.0,164.0,0.0,1
1979-06-22,PLMSC,11413,88.63,81.34,213.0,200.0,0.0,1
1979-06-27,AFWTR,11416,100.44,98.67,787.0,772.0,2.8854,1
1979-06-27,PLMSC,11417,714.97,70.8,34444.0,5772.0,7.7189,1
1979-06-28,PLMSC,11425,100.46,74.01,791.0,770.0,2.1421,1
1979-06-28,TYMSC,11421,92.54,51.63,405.0,394.0,0.0,1
1979-06-29,PLMSC,11429,91.94,62.81,415.0,324.0,0.0,1
1979-07-05,TYMSC,11440,1436.56,9.51,35802.0,35789.0,3.981,1
1979-07-06,KYMSC,11443,88.74,50.66,224.0,201.0,0.0,1
1979-07-10,TYMSC,11447,89.6,64.99,343.0,167.0,0.0,1
1979-07-11,PLMSC,11449,87.46,73.97,154.0,143.0,5.7752,1
1979-07-13,PLMSC,11451,88.84,81.35,218.0,216.0,0.0,1
1979-07-20,PLMSC,11457,87.73,81.14,168.0,156.0,9.9297,1
1979-07-25,PLMSC,11463,89.21,62.8,298.0,173.0,0.0,1
1979-07-27,PLMSC,11465,88.81,81.35,226.0,205.0,0.0,1
1979-07-31,PLMSC,11474,87.91,61.96,219.0,124.0,7.0786,1
1979-08-03,PLMSC,11478,88.7,81.33,218.0,203.0,0.0,1
1979-08-10,AFETR,11484,1440.8,12.73,35890.0,35868.0,3.6474,1
1979-08-11,TYMSC,11485,89.66,70.42,345.0,171.0,0.0,1
1979-08-14,PLMSC,11487,89.2,67.14,305.0,165.0,0.0,1
1979-08-17,PLMSC,11491,88.67,81.35,220.0,198.0,0.0,1
1979-08-21,PLMSC,11496,88.75,81.36,221.0,204.0,0.0,1
1979-08-28,PLMSC,23019,817.6600000000001,136.65,40388.0,1499.0,13.2213,2
1979-08-31,PLMSC,11515,92.28,72.86,395.0,377.0,0.0,1
1979-09-05,PLMSC,11520,89.84,81.34,273.0,260.0,0.0,1
1979-09-14,PLMSC,11529,89.64,62.8,365.0,148.0,0.0,1
1979-09-20,AFETR,11532,87.01,43.56,128.0,125.0,13.9827,1
1979-09-25,PLMSC,103868,1011.81,654.9999999999999,12258.0,11743.0,5.4179,9
1979-09-28,PLMSC,11548,92.26,72.86,408.0,363.0,0.0,1
1979-10-01,AFETR,11558,1437.76,5.71,41239.0,30399.0,0.0,1
1979-10-03,TYMSC,11561,1436.19,9.38,35833.0,35744.0,0.1995,1
1979-10-05,PLMSC,11564,89.52,72.85,306.0,195.0,0.0,1
1979-10-11,PLMSC,11573,100.23,74.07,781.0,758.0,1.9849,1
1979-10-16,PLMSC,11585,104.58,82.94,996.0,953.0,2.0058,1
1979-10-20,PLMSC,11589,94.86,61.68,939.0,85.0,15.745,1
1979-10-22,PLMSC,11592,92.23,72.86,416.0,352.0,0.0,1
1979-10-26,PLMSC,11600,87.43,81.21,154.0,140.0,13.5331,1
1979-10-30,AFWTR,11604,87.79,96.75,169.0,161.0,2.4172,1
1979-10-31,PLMSC,11605,102.34,81.21,877.0,862.0,4.2226,1
1979-11-01,PLMSC,11609,87.55,74.01,160.0,147.0,14.91,1
1979-11-02,PLMSC,11611,89.23,67.14,303.0,169.0,0.0,1
1979-11-21,AFETR,23243,2970.46,25.07,73561.0,73406.0,10.2341,2
1979-11-27,PLMSC,11629,87.02,81.13,133.0,120.0,14.1285,1
1979-12-05,PLMSC,11632,87.6,65.81,162.0,150.0,3.3528,1
1979-12-07,AFETR,11635,788.92,8.3,35524.0,8284.0,6.6233,1
1979-12-12,PLMSC,11638,91.65,72.87,414.0,297.0,0.0,1
1979-12-16,TYMSC,11640,91.46,51.61,347.0,345.0,0.0,1
1979-12-24,FRGUI,11645,93.44,17.72,783.0,102.0,5.09,1
1979-12-28,PLMSC,11649,89.4,67.13,322.0,167.0,0.0,1
1979-12-28,TYMSC,11648,1436.23,9.66,35839.0,35739.0,1.9952,1
1980-01-09,PLMSC,11652,92.26,72.88,418.0,353.0,0.0,1
1980-01-11,PLMSC,11662,92.81,63.06,743.0,81.0,28.9883,1
1980-01-14,PLMSC,11667,104.84,82.95,1010.0,964.0,1.9661,1
1980-01-18,AFETR,11669,1437.61,9.4,35916.0,35716.0,3.9811,1
1980-01-23,PLMSC,11671,87.18,82.44,142.0,128.0,8.6626,1
1980-01-24,PLMSC,11678,89.19,67.14,326.0,142.0,28.0754,1
1980-01-25,PLMSC,11680,104.83,82.93,1014.0,959.0,3.0982,1
1980-01-30,PLMSC,11682,87.42,81.17,153.0,141.0,18.2338,1
1980-02-07,AFWTR,11687,92.09,96.92,392.0,362.0,28.0355,1
1980-02-07,PLMSC,11685,91.31,72.86,383.0,295.0,1.6,1
1980-02-09,AFWTR,11690,718.02,63.74,21465.0,18902.0,0.476,1
1980-02-11,PLMSC,93556,922.6099999999999,592.16,11952.0,11571.0,5.407400000000001,8
1980-02-12,PLMSC,11700,736.87,62.82,40859.0,434.0,0.0,1
1980-02-14,AFETR,11703,86.97,28.49,124.0,124.0,31.787,1
1980-02-17,KSCUT,11706,87.63,38.68,158.0,155.0,3.48,1
1980-02-20,TYMSC,11708,1436.18,9.47,35797.0,35779.0,1.2589,1
1980-02-21,PLMSC,11713,89.45,72.87,340.0,155.0,0.0,1
1980-02-22,TANSC,11715,820.54,6.85,35373.0,9936.0,0.3981,1
1980-03-03,AFWTR,46928,192.32,126.49000000000001,1870.0,427.0,0.0,4
1980-03-04,PLMSC,11722,92.25,72.85,414.0,356.0,0.0,1
1980-03-14,TYMSC,11729,88.0,64.98,182.0,169.0,24.333,1
1980-03-17,PLMSC,11735,104.73,82.95,1008.0,955.0,1.9233,1
1980-03-27,PLMSC,11741,87.53,65.8,155.0,149.0,3.71,1
1980-03-27,TYMSC,11743,91.46,51.62,354.0,338.0,0.0,1
1980-04-01,TYMSC,11747,89.51,70.38,341.0,159.0,0.0,1
1980-04-03,PLMSC,11750,104.83,65.84,1006.0,966.0,1.3644,1
1980-04-09,TYMSC,11753,91.33,51.63,355.0,325.0,0.0,1
1980-04-12,PLMSC,11758,92.07,61.75,676.0,76.0,17.2131,1
1980-04-17,TYMSC,11763,89.43,70.3,339.0,154.0,0.0,1
1980-04-18,PLMSC,11767,87.97,62.8,185.0,163.0,0.0,1
1980-04-18,TYMSC,11765,99.92,66.08,1143.0,366.0,4.282,1
1980-04-26,AFWTR,11783,707.77,62.76,21332.0,18528.0,0.4006,1
1980-04-27,TYMSC,11784,88.94,51.64,233.0,211.0,0.0,1
1980-04-29,PLMSC,11789,89.01,67.12,283.0,168.0,0.0,1
1980-04-29,TYMSC,11788,103.38,64.83,947.0,890.0,2.587,1
1980-05-07,PLMSC,11793,92.26,72.82,413.0,358.0,0.0,1
1980-05-14,PLMSC,11796,88.22,82.86,215.0,158.0,4.72,1
1980-05-15,PLMSC,11798,89.63,62.81,278.0,235.0,0.0,1
1980-05-20,PLMSC,11803,104.8,82.94,1001.0,970.0,2.7715,1
1980-05-23,PLMSC,11808,88.84,82.33,222.0,212.0,0.0,1
1980-05-26,TYMSC,11811,91.1,51.63,337.0,320.0,0.0,1
1980-05-28,PLMSC,11816,92.26,72.9,414.0,357.0,0.0,1
1980-05-29,AFWTR,11819,87.75,92.13,191.0,135.0,9.9,1
1980-06-04,PLMSC,11821,87.15,81.14,140.0,126.0,11.973,1
1980-06-05,TYMSC,11825,90.32,51.62,318.0,262.0,0.0,1
1980-06-06,PLMSC,23656,176.84,156.3,406.0,379.0,14.704,2
1980-06-12,PLMSC,11837,89.72,72.84,298.0,223.0,0.0,1
1980-06-14,PLMSC,11844,93.49,62.17,797.0,94.0,11.4421,1
1980-06-14,TYMSC,11841,1459.97,10.8,36261.0,36244.0,3.444,1
1980-06-18,AFWTR,23702,200.39999999999998,192.9,1541.0,1485.0,47.4946,2
1980-06-18,TYMSC,11848,87.4,97.67,152.0,140.0,12.9715,1
1980-06-21,PLMSC,11856,92.17,63.39,674.0,88.0,21.3101,1
1980-06-26,PLMSC,11863,90.04,72.86,328.0,225.0,0.0,1
1980-06-29,TYMSC,11867,91.18,51.62,338.0,327.0,0.0,1
1980-07-01,PLMSC,11869,100.44,74.05,790.0,769.0,1.9849,1
1980-07-02,PLMSC,11871,716.56,65.64,36612.0,3682.0,9.5279,1
1980-07-09,PLMSC,106912,1012.2599999999999,665.01,12241.0,11799.0,5.3904,9
1980-07-15,PLMSC,11894,88.89,82.33,240.0,199.0,0.0,1
1980-07-15,TYMSC,11890,1436.55,11.33,35868.0,35723.0,0.0,1
1980-07-18,PLMSC,11896,717.96,62.63,38935.0,1429.0,16.7306,1
1980-07-18,SRILR,11899,87.76,44.71,178.0,150.0,1.11,1
1980-07-23,TYMSC,11905,91.24,51.63,339.0,332.0,0.01,1
1980-07-24,PLMSC,11907,89.53,72.85,281.0,222.0,0.0,1
1980-07-31,KYMSC,11917,87.47,50.63,156.0,142.0,13.6526,1
1980-07-31,PLMSC,11915,89.8,82.32,270.0,259.0,0.0,1
1980-08-12,PLMSC,11924,89.52,72.81,278.0,223.0,0.0,1
1980-08-15,PLMSC,11932,86.93,81.13,128.0,117.0,15.9819,1
1980-08-22,PLMSC,11938,88.86,82.32,223.0,214.0,0.0,1
1980-08-26,PLMSC,11945,89.45,67.13,343.0,152.0,0.0,1
1980-09-03,PLMSC,11950,89.7,82.34,267.0,253.0,0.0,1
1980-09-09,AFETR,11964,1451.12,11.33,36227.0,35934.0,4.3577,1
1980-09-09,PLMSC,11962,102.08,81.23,883.0,832.0,4.723,1
1980-09-18,TYMSC,11977,90.27,51.63,313.0,263.0,0.0,1
1980-09-19,PLMSC,11980,89.99,82.33,320.0,227.0,5.41,1
1980-09-23,PLMSC,11982,88.65,82.35,217.0,199.0,17.7,1
1980-09-26,PLMSC,11985,88.59,82.34,219.0,191.0,11.53,1
1980-09-28,TYMSC,11993,90.95,51.61,357.0,285.0,40.0,1
1980-10-03,PLMSC,11997,90.17,72.87,332.0,233.0,0.0,1
1980-10-05,TYMSC,12003,1435.07,9.65,35801.0,35732.0,7.7408,1
1980-10-10,PLMSC,12008,89.35,67.15,320.0,166.0,0.0,1
1980-10-14,PLMSC,12016,87.79,73.98,173.0,158.0,6.3221,1
1980-10-16,PLMSC,12019,92.24,72.87,413.0,355.0,0.0,1
1980-10-24,PLMSC,12032,716.61,69.93,36152.0,4145.0,6.625,1
1980-10-30,TYMSC,12039,88.73,64.85,268.0,155.0,23.0865,1
1980-10-31,AFETR,12046,1455.31,11.29,36183.0,36140.0,8.923,1
1980-10-31,PLMSC,12050,89.69,72.84,292.0,226.0,0.0,1
1980-11-04,TYMSC,12054,87.64,64.9,168.0,148.0,10.2971,1
1980-11-12,PLMSC,12058,92.24,72.89,414.0,354.0,0.0,1
1980-11-15,AFETR,12065,1442.55,12.65,35952.0,35873.0,7.9432,1
1980-11-16,PLMSC,12066,93.45,62.3,798.0,88.0,11.9314,1
1980-11-21,PLMSC,12071,87.26,81.19,144.0,134.0,9.8341,1
1980-11-27,PLMSC,12078,717.55,70.98,34303.0,6040.0,13.2388,1
1980-11-27,TYMSC,12077,89.65,51.62,259.0,255.0,35.5356,1
1980-12-01,PLMSC,12084,92.24,72.86,414.0,355.0,0.0,1
1980-12-05,PLMSC,12087,104.76,82.95,1026.0,941.0,2.3761,1
1980-12-06,AFETR,12089,1456.13,13.45,36217.0,36139.0,13.3496,1
1980-12-10,PLMSC,12091,104.76,82.94,1009.0,958.0,1.8449,1
1980-12-13,AFWTR,12093,717.56,64.02,38844.0,1500.0,0.0,1
1980-12-16,PLMSC,12100,89.77,72.84,301.0,225.0,0.0,1
1980-12-23,PLMSC,96884,916.6100000000001,591.96,11713.0,11263.0,5.4393,8
1980-12-25,TYMSC,12116,5687.99,65.83,197369.0,979.0,0.0,1
1980-12-26,PLMSC,12121,88.92,67.13,277.0,165.0,17.8,1
1980-12-26,TYMSC,12120,1435.86,9.91,35812.0,35751.0,6.3095,1
1981-01-06,PLMSC,12130,90.3,72.9,382.0,191.0,0.0,1
1981-01-09,PLMSC,12133,87.53,61.88,237.0,67.0,20.6239,1
1981-01-16,PLMSC,24278,191.64,165.29,1628.0,588.0,2.954,2
1981-01-20,TYMSC,12143,89.64,64.86,359.0,155.0,14.4537,1
1981-01-21,PLMSC,12149,104.94,65.83,1003.0,980.0,1.4348,1
1981-01-24,TYMSC,12152,91.4,51.63,352.0,335.0,0.0,1
1981-01-27,PLMSC,12154,87.2,81.12,139.0,133.0,8.3499,1
1981-01-30,PLMSC,12156,700.02,61.71,38583.0,892.0,16.8391,1
1981-02-02,TYMSC,12160,97.84,65.82,1015.0,296.0,0.0,1
1981-02-06,PLMSC,12162,87.82,73.98,175.0,158.0,13.9175,1
1981-02-11,TANSC,12295,254.35,28.45,13534.0,306.0,1.8459,1
1981-02-12,PLMSC,12297,104.72,82.95,1004.0,960.0,2.2022,1
1981-02-13,PLMSC,12299,92.24,72.84,414.0,355.0,0.0,1
1981-02-18,TYMSC,12301,89.21,64.89,262.0,210.0,26.3,1
1981-02-19,PLMSC,12303,711.08,66.57,37597.0,2426.0,6.1606,1
1981-02-21,AFETR,12309,1436.18,11.68,35814.0,35763.0,22.06,1
1981-02-21,KSCUT,12307,87.51,31.32,155.0,147.0,4.45,1
1981-02-28,AFWTR,12315,88.33,96.27,249.0,135.0,7.37,1
1981-03-05,PLMSC,12317,88.98,67.13,297.0,151.0,55.83,1
1981-03-05,TYMSC,12319,103.85,64.96,969.0,912.0,2.8596,1
1981-03-06,PLMSC,98588,920.0399999999998,592.2399999999999,11810.0,11479.0,5.3939,8
1981-03-12,TYMSC,12334,91.65,51.63,371.0,339.0,0.0,1
1981-03-14,TYMSC,12337,97.98,65.83,1024.0,301.0,0.0,1
1981-03-16,AFETR,12339,1457.07,11.38,36259.0,36133.0,0.0,1
1981-03-17,TYMSC,12341,92.18,70.37,414.0,348.0,0.0,1
1981-03-18,TYMSC,12351,1434.65,9.98,36101.0,35415.0,1.2619,1
1981-03-20,TYMSC,12364,87.78,64.96,175.0,154.0,34.1185,1
1981-03-22,TYMSC,12366,91.39,51.63,350.0,336.0,0.0,1
1981-03-24,PLMSC,12368,93.48,63.39,817.0,72.0,10.9861,1
1981-03-31,PLMSC,12376,717.0,68.33,36176.0,4141.0,8.549,1
1981-04-07,PLMSC,12385,89.61,72.87,303.0,208.0,0.0,1
1981-04-09,PLMSC,12388,102.09,82.87,1333.0,382.0,2.975,1
1981-04-12,AFETR,12399,89.83,40.34,272.0,260.0,0.0,1
1981-04-15,TYMSC,12400,92.31,70.38,415.0,361.0,0.0,1
1981-04-16,PLMSC,12402,90.29,72.85,355.0,223.0,0.0,1
1981-04-21,TYMSC,12409,103.56,64.76,955.0,899.0,2.2938,1
1981-04-24,AFWTR,12418,0.0,0.0,0.0,0.0,0.0,1
1981-04-25,TYMSC,12419,90.94,51.62,324.0,318.0,191.32,1
1981-04-28,TYMSC,12423,89.49,70.38,276.0,223.0,32.44,1
1981-05-07,PLMSC,12442,100.54,74.06,792.0,777.0,2.0515,1
1981-05-14,PLMSC,12456,102.1,81.27,892.0,824.0,4.4179,1
1981-05-14,TYMSC,12454,90.64,51.63,343.0,269.0,0.0,1
1981-05-15,AFWTR,12458,108.84,89.89,1182.0,1164.0,1.6177,1
1981-05-18,TYMSC,12461,89.41,64.84,339.0,152.0,38.63,1
1981-05-19,PLMSC,12464,87.19,81.16,141.0,130.0,8.4106,1
1981-05-21,TYMSC,12466,92.32,70.39,415.0,362.0,16.0,1
1981-05-22,AFETR,12472,1435.12,12.12,35774.0,35761.0,4.3724,1
1981-05-22,PLMSC,12469,88.56,82.33,209.0,198.0,15.16,1
1981-05-23,AFETR,12474,1456.75,13.28,36194.0,36186.0,3.981,1
1981-05-31,SRILR,12491,87.89,46.25,197.0,143.0,1.0,1
1981-06-03,PLMSC,12495,89.17,67.14,314.0,153.0,57.24,1
1981-06-04,PLMSC,12504,104.78,82.96,1013.0,955.0,2.9466,1
1981-06-09,PLMSC,12512,88.6,62.14,339.0,71.0,15.4743,1
1981-06-16,PLMSC,12517,88.79,82.35,225.0,205.0,0.0,1
1981-06-17,TYMSC,12520,92.29,70.4,416.0,358.0,17.2641,1
1981-06-19,FRGUI,37635,3230.93,33.57,91168.0,72045.0,8.6717,3
1981-06-19,PLMSC,12547,89.18,62.73,404.0,63.0,12.0504,1
1981-06-23,AFWTR,12553,101.6,99.01,843.0,826.0,2.878,1
1981-06-24,PLMSC,12556,91.44,63.45,614.0,76.0,0.7,1
1981-06-26,TYMSC,12564,1436.8,10.14,35827.0,35773.0,5.0059,1
1981-07-01,TYMSC,12571,92.32,70.39,418.0,359.0,0.0,1
1981-07-02,PLMSC,12577,89.8,82.31,274.0,256.0,0.0,1
1981-07-07,PLMSC,12583,92.26,72.84,414.0,356.0,0.0,1
1981-07-10,TYMSC,31821,183.65,195.31,744.0,709.0,5.2242,2
1981-07-15,TYMSC,12588,89.33,64.89,324.0,159.0,55.87,1
1981-07-17,PLMSC,12598,91.49,82.34,372.0,324.0,21.3774,1
1981-07-29,PLMSC,12614,91.48,82.33,370.0,324.0,0.27,1
1981-07-30,TYMSC,12618,1436.25,10.19,35808.0,35771.0,6.9933,1
1981-08-03,AFWTR,25249,496.03000000000003,180.27,23415.0,608.0,6.7940000000000005,2
1981-08-04,PLMSC,12627,727.02,68.06,36798.0,4011.0,7.6113,1
1981-08-04,TYMSC,12631,88.85,64.99,227.0,208.0,31.6529,1
1981-08-06,AFETR,12635,1460.39,16.97,36313.0,36208.0,9.4977,1
1981-08-06,PLMSC,101116,920.3799999999999,592.2599999999999,11803.0,11516.0,5.3338,8
1981-08-07,PLMSC,12645,101.52,81.22,876.0,785.0,3.9376,1
1981-08-10,TANSC,12677,1446.47,11.27,36017.0,35962.0,4.2567,1
1981-08-12,PLMSC,12681,104.62,82.92,1008.0,945.0,2.0159,1
1981-08-13,PLMSC,12687,88.48,67.12,251.0,147.0,55.33,1
1981-08-18,PLMSC,12716,89.06,72.86,240.0,216.0,0.0,1
1981-08-21,TYMSC,12776,88.65,64.87,250.0,166.0,0.0,1
1981-08-24,PLMSC,12785,94.81,82.51,510.0,508.0,5.6944,1
1981-08-24,TYMSC,12783,103.94,65.12,974.0,916.0,2.0841,1
1981-08-27,PLMSC,12788,89.91,82.31,274.0,265.0,16.24,1
1981-08-28,PLMSC,12791,100.41,74.03,791.0,765.0,2.151,1
1981-09-03,AFWTR,12799,0.0,0.0,0.0,0.0,0.0,1
1981-09-04,PLMSC,12803,103.78,82.94,970.0,904.0,1.4715,1
1981-09-04,TYMSC,12801,92.29,70.4,414.0,360.0,0.0,1
1981-09-11,PLMSC,12818,263.7,62.95,13768.0,719.0,11.3425,1
1981-09-14,TYMSC,12828,92.41,64.94,405.0,380.0,42.5292,1
1981-09-15,PLMSC,12830,92.25,72.86,416.0,354.0,0.0,1
1981-09-18,PLMSC,25672,193.32999999999998,165.23000000000002,1222.0,1152.0,1.9671,2
1981-09-19,JSC,38530,265.01,178.12,699.0,453.0,16.33,3
1981-09-21,PLMSC,12848,100.89,82.48,1220.0,382.0,4.174,1
1981-09-23,PLMSC,12852,87.76,65.79,170.0,157.0,6.1952,1
1981-09-24,AFETR,12855,1438.24,12.71,35847.0,35810.0,7.792,1
1981-09-28,PLMSC,12871,87.21,82.9,146.0,127.0,19.133,1
1981-09-30,PLMSC,12879,115.91,82.59,1501.0,1492.0,8.6971,1
1981-10-01,TYMSC,12881,89.47,70.35,270.0,227.0,0.0,1
1981-10-06,AFWTR,25775,175.29000000000002,195.07,326.0,305.0,9.0041,2
1981-10-09,PLMSC,12895,88.96,82.35,232.0,214.0,0.0,1
1981-10-09,TYMSC,12897,1435.79,10.27,35802.0,35759.0,6.1751,1
1981-10-13,PLMSC,12903,87.14,81.09,142.0,124.0,8.0277,1
1981-10-15,TYMSC,12905,89.52,70.33,274.0,228.0,0.0,1
1981-10-17,PLMSC,12915,91.91,62.29,669.0,67.0,12.6245,1
1981-10-30,TYMSC,28526,0.0,0.0,0.0,0.0,0.0,2
1981-10-31,AFETR,12930,1437.67,6.1,40032.0,31603.0,0.0,1
1981-10-31,PLMSC,12933,719.18,71.6,34378.0,6046.0,8.6707,1
1981-11-03,PLMSC,12936,89.0,67.13,289.0,162.0,43.54,1
1981-11-04,TYMSC,28538,0.0,0.0,0.0,0.0,0.0,2
1981-11-12,AFETR,12953,89.71,38.03,265.0,255.0,0.0,1
1981-11-13,TYMSC,12954,92.17,70.36,414.0,348.0,0.0,1
1981-11-17,PLMSC,12959,91.06,63.3,573.0,80.0,16.9708,1
1981-11-20,AFETR,12967,1438.17,13.88,35840.0,35814.0,2.5119,1
1981-11-20,KYMSC,12968,87.27,50.61,144.0,135.0,2.5023,1
1981-11-28,PLMSC,103828,936.91,591.84,12973.0,11847.0,5.4039,8
1981-12-03,PLMSC,12987,95.43,82.51,554.0,525.0,8.2828,1
1981-12-04,TYMSC,12989,89.67,65.02,286.0,230.0,0.0,1
1981-12-15,AFETR,12994,1447.76,13.39,36140.0,35890.0,5.1167,1
1981-12-17,PLMSC,77997,714.68,497.75,9995.0,9696.0,4.89,6
1981-12-19,TYMSC,13008,88.99,70.34,294.0,155.0,45.77,1
1981-12-20,FRGUI,26021,1969.68,24.53,63930.0,37118.0,4.3316,2
1981-12-23,TYMSC,13012,717.17,62.11,39474.0,851.0,16.7553,1
1982-01-07,PLMSC,13027,100.23,74.05,786.0,753.0,3.044,1
1982-01-12,PLMSC,13031,88.69,82.31,224.0,195.0,0.8615,1
1982-01-14,PLMSC,13033,104.86,82.94,1011.0,964.0,2.076,1
1982-01-16,AFETR,13035,1445.95,14.33,36115.0,35843.0,2.5119,1
1982-01-20,PLMSC,13036,89.63,72.86,286.0,226.0,17.05,1
1982-01-21,AFWTR,13040,97.47,97.23,644.0,632.0,38.17,1
1982-01-29,PLMSC,13042,87.53,74.0,158.0,146.0,20.26,1
1982-01-30,TYMSC,13045,89.01,70.32,300.0,152.0,29.07,1
1982-02-05,TYMSC,13056,1440.74,10.59,35984.0,35771.0,6.3095,1
1982-02-11,TYMSC,13061,87.71,65.0,173.0,149.0,46.35,1
1982-02-16,PLMSC,13063,92.26,72.84,413.0,357.0,0.0,1
1982-02-17,PLMSC,13065,104.68,82.9,1012.0,948.0,1.4824,1
1982-02-19,PLMSC,13067,94.58,81.18,501.0,496.0,6.3351,1
1982-02-26,AFETR,13069,1443.42,14.23,35938.0,35921.0,3.2118,1
1982-02-26,PLMSC,13070,717.38,62.6,39058.0,1276.0,15.6867,1
1982-03-03,PLMSC,13080,717.73,68.05,37172.0,3180.0,7.5279,1
1982-03-05,AFETR,13083,1451.27,13.48,36131.0,36035.0,6.6928,1
1982-03-05,PLMSC,13084,89.56,72.86,279.0,226.0,12.64,1
1982-03-06,AFETR,13086,1466.52,12.42,36381.0,36379.0,0.0,1
1982-03-15,TYMSC,13092,1461.47,11.77,36421.0,36143.0,2.2399,1
1982-03-17,PLMSC,13096,89.13,72.84,243.0,220.0,0.0,1
1982-03-22,AFETR,13106,89.15,38.05,245.0,220.0,0.0,1
1982-03-24,PLMSC,26217,193.45999999999998,146.51,1346.0,1040.0,9.5334,2
1982-03-25,PLMSC,13113,103.94,82.54,957.0,932.0,4.293,1
1982-03-31,PLMSC,26238,174.66,155.16,297.0,272.0,17.5798,2
1982-04-02,TYMSC,13122,89.01,70.31,294.0,157.0,26.99,1
1982-04-07,PLMSC,13124,719.02,71.92,33697.0,6718.0,14.9856,1
1982-04-08,PLMSC,13127,104.82,82.93,1009.0,963.0,2.0527,1
1982-04-10,AFETR,13129,1437.44,10.59,35882.0,35744.0,0.6309,1
1982-04-15,PLMSC,13134,89.87,67.12,379.0,156.0,39.67,1
1982-04-19,TYMSC,39977,262.57,154.73,466.0,444.0,216.01,3
1982-04-21,KYMSC,13142,87.66,50.66,161.0,156.0,13.0437,1
1982-04-21,TYMSC,13144,92.21,70.38,409.0,357.0,15.76,1
1982-04-23,PLMSC,13146,88.84,82.35,228.0,206.0,31.68,1
1982-04-28,PLMSC,13148,100.56,74.04,793.0,778.0,1.9054,1
1982-04-29,TYMSC,13150,87.98,65.02,183.0,166.0,37.3148,1
1982-05-05,PLMSC,13153,93.15,81.09,430.0,428.0,9.0408,1
1982-05-06,PLMSC,105308,922.3199999999999,592.1,11927.0,11567.0,5.4339,8
1982-05-11,AFWTR,26342,185.35,192.22,853.0,764.0,27.45,2
1982-05-13,TYMSC,13173,90.6,51.63,315.0,293.0,43.3,1
1982-05-14,TYMSC,13175,103.62,65.07,980.0,880.0,2.387,1
1982-05-17,TYMSC,13177,1435.88,11.77,35826.0,35739.0,0.17,1
1982-05-20,PLMSC,13205,717.79,70.83,35087.0,5269.0,15.5699,1
1982-05-21,TYMSC,13208,89.22,70.39,243.0,229.0,23.17,1
1982-05-23,TYMSC,13210,89.02,51.65,238.0,215.0,0.0,1
1982-05-25,PLMSC,13213,89.91,82.32,284.0,257.0,0.0,1
1982-05-28,PLMSC,13237,93.86,63.69,831.0,96.0,11.99,1
1982-05-28,TYMSC,13219,89.14,64.84,253.0,211.0,31.0,1
1982-06-01,PLMSC,13241,100.57,74.04,796.0,776.0,1.9413,1
1982-06-01,TYMSC,13243,103.9,64.91,960.0,925.0,2.268,1
1982-06-02,TYMSC,13244,91.98,70.38,387.0,357.0,0.0,1
1982-06-03,KYMSC,13257,88.7,49.62,230.0,190.0,0.0,1
1982-06-06,PLMSC,13259,104.1,65.83,973.0,931.0,0.8967,1
1982-06-08,PLMSC,13263,89.96,82.34,284.0,261.0,0.0,1
1982-06-08,TYMSC,13265,88.68,64.88,254.0,165.0,74.34,1
1982-06-09,AFETR,13269,1451.34,14.57,36134.0,36035.0,3.0722,1
1982-06-10,PLMSC,13271,94.43,82.46,496.0,486.0,8.3594,1
1982-06-18,PLMSC,13282,88.46,82.9,274.0,122.0,0.0,1
1982-06-18,TYMSC,26564,186.41000000000003,135.43,1225.0,500.0,31.69,2
1982-06-24,TYMSC,13292,90.55,51.63,319.0,284.0,35.8028,1
1982-06-25,PLMSC,13295,718.01,64.87,37310.0,3056.0,8.2706,1
1982-06-27,AFETR,13300,90.77,28.51,319.0,306.0,361.18,1
1982-06-29,PLMSC,13301,105.21,82.93,1024.0,985.0,2.5991,1
1982-06-30,PLMSC,13303,88.48,67.13,246.0,153.0,0.0,1
1982-07-06,PLMSC,13345,91.46,82.33,389.0,303.0,0.0,1
